time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653647290611,-0.14,0.63,-3.38,-0.68,4.69,6.05,-20.33,-27.09,-9.85
1653647290616,-0.35,0.85,-2.88,-0.83,4.92,6.75,-24.81,-27.09,-7.96
1653647290621,-0.51,1.04,-2.34,-0.86,5.05,7.19,-28.91,-27.09,-5.79
1653647290625,-0.59,1.26,-1.76,-0.8,5.2,7.99,-31.81,-26.84,-3.48
1653647290630,-0.58,1.41,-1.15,-0.68,5.24,8.7,-33.28,-26.74,-2.25
1653647290634,-0.5,1.51,-0.47,-0.52,5.25,9.25,-34.19,-26.67,-0.75
1653647290640,-0.33,1.54,0.24,-0.17,5.22,10.09,-33.11,-26.32,-0.33
1653647290645,-0.07,1.55,0.93,0.02,5.18,10.49,-31.64,-25.23,-0.33
1653647290650,0.16,1.53,1.49,0.22,5.2,11.03,-27.09,-21.45,-1.45
1653647290654,0.33,1.55,1.94,0.22,5.29,11.36,-23.55,-18.34,-2.25
1653647290659,0.38,1.63,2.28,0.17,5.37,11.59,-18.55,-13.4,-3.3
1653647290664,0.33,1.74,2.59,0.01,5.55,11.81,-13.37,-7.84,-3.79
1653647290668,0.18,1.92,2.82,-0.22,5.84,12.05,-7.07,-1.4,-3.72
1653647290673,0,2.13,3.01,-0.4,6.09,12.17,-2.69,3.29,-3.02
1653647290678,-0.18,2.37,3.15,-0.51,6.24,12.25,1.22,7.24,-2.43
1653647290682,-0.33,2.59,3.25,-0.71,6.46,12.33,3.08,10.08,-1.38
1653647290688,-0.49,2.78,3.33,-0.79,6.45,12.26,4.48,13.4,-0.43
1653647290693,-0.59,2.83,3.29,-0.76,6.36,12.34,5.28,15.92,0.13
1653647290698,-0.58,2.75,3.32,-0.63,6.23,12.49,6.05,18.09,0.55
1653647290702,-0.47,2.62,3.45,-0.51,6.14,12.68,5.84,17.99,0.48
1653647290707,-0.33,2.51,3.61,-0.38,6.08,12.86,5.18,16.45,0.13
1653647290712,-0.19,2.44,3.79,-0.28,6.1,13.04,3.53,13.51,-0.22
1653647290716,-0.07,2.42,3.97,-0.17,6.14,13.12,1.33,10.36,-0.54
1653647290722,0.05,2.45,4.09,-0.13,6.23,13.26,-1.29,7.84,-0.57
1653647290726,0.1,2.51,4.18,-0.05,6.28,13.4,-3.53,6.26,-0.4
1653647290731,0.17,2.61,4.34,0,6.33,13.47,-6.68,5.84,-0.15
1653647290736,0.26,2.65,4.43,0.19,6.27,13.56,-6.3,8.64,-0.26
1653647290741,0.4,2.62,4.5,0.32,6.25,13.86,-3.01,12.77,-0.78
1653647290746,0.56,2.58,4.7,0.41,6.24,14.07,0.66,15.82,-1.34
1653647290750,0.69,2.56,4.99,0.38,6.19,13.96,5.04,19.74,-1.76
1653647290755,0.71,2.52,4.99,0.27,6.16,13.64,10.08,24.95,-2.29
1653647290760,0.65,2.46,4.72,0.11,6.17,13.35,14.98,30.69,-2.67
1653647290764,0.5,2.46,4.36,-0.18,6.23,13.08,17.99,33.14,-2.57
1653647290770,0.3,2.48,4.08,-0.4,6.28,12.78,18.48,34.05,-1.62
1653647290775,0.05,2.53,3.79,-0.7,6.31,11.93,15.4,36.89,0.48
1653647290779,-0.17,2.56,3.16,-0.84,6.24,11.36,13.47,40.21,1.63
1653647290784,-0.32,2.5,2.5,-0.88,6.16,11.28,10.36,44.55,3.45
1653647290789,-0.36,2.4,2.24,-0.91,6.04,11.51,8.15,42.7,4.19
1653647290794,-0.36,2.29,2.38,-0.93,5.91,11.74,6.89,39.02,4.71
1653647290798,-0.35,2.16,2.63,-0.91,5.74,11.85,5.49,32.72,4.4
1653647290804,-0.34,2,2.77,-0.88,5.63,11.9,5.14,27.47,4.19
1653647290808,-0.28,1.83,2.86,-0.75,5.38,12,6.4,18.9,3.35
1653647290812,-0.17,1.65,2.94,-0.65,5.15,12.01,9.55,11.86,2.47
1653647290818,-0.07,1.41,2.98,-0.58,4.83,11.94,12.46,8.75,1.95
1653647290822,0.01,1.11,2.94,-0.52,4.5,11.8,17.92,6.44,1.98
1653647290828,0.09,0.75,2.83,-0.5,4.14,11.6,23.8,4.97,2.89
1653647290832,0.12,0.38,2.65,-0.55,3.81,11.38,30.27,3.81,4.36
1653647290837,0.11,0.02,2.45,-0.65,3.5,11.1,36.4,3.18,6.36
1653647290842,0.02,-0.33,2.2,-0.78,3.21,10.75,42.49,2.59,8.56
1653647290846,-0.09,-0.66,1.89,-0.87,3,10.42,48.3,2.2,10.98
1653647290852,-0.21,-0.95,1.57,-0.96,2.83,10.06,52.22,1.71,13.01
1653647290856,-0.3,-1.17,1.23,-1.04,2.73,9.77,57.89,0.42,16.33
1653647290861,-0.4,-1.36,0.88,-1.08,2.66,9.4,60.37,-0.77,18.33
1653647290866,-0.46,-1.49,0.52,-1.05,2.61,8.99,63.31,-4.16,21.58
1653647290870,-0.46,-1.57,0.21,-0.99,2.61,8.68,63.87,-8.15,23.68
1653647290876,-0.43,-1.63,-0.08,-0.92,2.62,8.37,63.1,-12.98,25.33
1653647290880,-0.39,-1.66,-0.37,-0.85,2.64,8.16,60.62,-18.44,26.45
1653647290885,-0.33,-1.69,-0.64,-0.71,2.74,7.81,56.21,-24.46,26.76
1653647290889,-0.25,-1.67,-0.89,-0.64,2.84,7.59,50.22,-30.45,26.31
1653647290894,-0.18,-1.58,-1.17,-0.48,2.96,7.29,42.35,-36.12,25.01
1653647290900,-0.1,-1.5,-1.41,-0.36,3.05,7.17,35.49,-40.25,23.33
1653647290904,0.01,-1.4,-1.58,-0.16,3.23,7.09,22.61,-46.69,19.45
1653647290909,0.12,-1.27,-1.66,0.02,3.35,7.12,11.3,-51.31,15.46
1653647290913,0.25,-1.15,-1.66,0.21,3.44,7.19,-0.56,-55.34,10.73
1653647290918,0.41,-1.03,-1.6,0.36,3.48,7.29,-12.81,-58.24,5.2
1653647290924,0.52,-0.97,-1.52,0.49,3.46,7.43,-24.64,-59.75,-0.99
1653647290928,0.63,-0.95,-1.38,0.66,3.36,7.69,-32.86,-59.92,-5.82
1653647290933,0.74,-0.98,-1.2,0.82,3.27,7.88,-45.53,-58.31,-14.12
1653647290937,0.88,-1.06,-0.97,0.99,3.02,8.2,-52.36,-56.25,-18.88
1653647290943,1,-1.2,-0.73,1.09,2.8,8.4,-61.64,-51.14,-27.38
1653647290948,1.09,-1.36,-0.53,1.14,2.56,8.51,-67.38,-45.36,-33.86
1653647290952,1.13,-1.53,-0.41,1.18,2.29,8.56,-71.54,-37.62,-39.77
1653647290957,1.18,-1.74,-0.37,1.19,2.13,8.59,-74.2,-28.52,-45.13
1653647290961,1.18,-1.92,-0.35,1.14,1.82,8.62,-75.71,-18.69,-49.89
1653647290967,1.18,-2.09,-0.34,1.08,1.61,8.58,-75.85,-8.12,-53.56
1653647290971,1.14,-2.26,-0.38,0.91,1.43,8.44,-74.27,3.5,-56.22
1653647290976,1.03,-2.4,-0.5,0.72,1.33,8.17,-72.42,12.7,-57.55
1653647290981,0.89,-2.47,-0.74,0.45,1.27,7.89,-68.11,28.28,-58.43
1653647290985,0.69,-2.5,-1.05,0.18,1.29,7.68,-63.98,40.39,-57.87
1653647290991,0.42,-2.45,-1.35,-0.23,1.33,7.38,-59.36,50.99,-55.77
1653647290995,0.14,-2.38,-1.61,-0.55,1.39,7.12,-54.46,59.25,-52.62
1653647291000,-0.12,-2.27,-1.88,-0.74,1.42,6.9,-50.57,64.01,-49.68
1653647291005,-0.33,-2.18,-2.17,-1.05,1.51,6.46,-43.85,69.3,-43.87
1653647291009,-0.52,-2.08,-2.52,-1.24,1.57,6.17,-38.01,71.47,-38.83
1653647291015,-0.66,-1.99,-2.84,-1.37,1.6,5.91,-32.3,71.99,-33.19
1653647291019,-0.76,-1.93,-3.12,-1.39,1.7,5.69,-26.35,70.73,-27.7
1653647291025,-0.75,-1.83,-3.35,-1.36,1.77,5.57,-20.61,67.55,-22.24
1653647291029,-0.68,-1.72,-3.52,-1.3,1.91,5.45,-14.56,62.54,-16.81
1653647291033,-0.56,-1.57,-3.64,-1.22,2.06,5.35,-9.83,57.36,-12.89
1653647291039,-0.44,-1.43,-3.73,-1.04,2.29,5.33,-1.4,46.86,-6.59
1653647291043,-0.29,-1.25,-3.76,-0.82,2.52,5.34,3.88,39.62,-3.09
1653647291049,-0.06,-1.03,-3.74,-0.62,2.77,5.4,13.54,26.21,2.61
1653647291053,0.16,-0.82,-3.7,-0.44,3,5.43,22.12,14.42,6.04
1653647291058,0.34,-0.6,-3.64,-0.35,3.2,5.41,30.59,2.59,8.95
1653647291063,0.47,-0.42,-3.62,-0.32,3.48,5.38,38.99,-8.89,10.63
1653647291067,0.49,-0.19,-3.63,-0.28,3.43,5.36,46.72,-20.16,10.98
1653647291071,0.51,-0.15,-3.65,-0.29,3.42,5.37,48.4,-23.06,11.19
1653647291077,0.47,-0.23,-3.58,-0.36,3.43,5.48,53.13,-32.09,10.59
1653647291082,0.32,-0.25,-3.46,-0.58,3.61,5.45,61.98,-57.75,8.42
1653647291087,0.15,-0.19,-3.47,-0.6,3.73,5.38,63.21,-64.65,7.51
1653647291091,0.03,-0.08,-3.53,-0.61,3.89,5.24,63.03,-71.51,5.83
1653647291097,-0.04,0,-3.64,-0.59,3.96,5.17,61.74,-74.94,4.61
1653647291101,-0.09,0.05,-3.7,-0.52,4.02,5.15,57.78,-76.62,2.23
1653647291106,-0.08,0.08,-3.7,-0.49,4.08,5.11,53.34,-74.59,0.37
1653647291110,-0.09,0.09,-3.72,-0.59,4.19,5.12,47.63,-70.39,-1.76
1653647291115,-0.18,0.16,-3.71,-0.82,4.31,5.22,40.91,-64.09,-3.34
1653647291121,-0.42,0.26,-3.64,-1.03,4.41,5.4,35.28,-58.63,-4.32
1653647291125,-0.72,0.36,-3.44,-1.23,4.52,5.69,27.09,-50.3,-4.84
1653647291130,-0.96,0.46,-3.14,-1.43,4.63,6.2,16.27,-40.14,-4.84
1653647291134,-1.15,0.53,-2.75,-1.57,4.68,6.66,7.84,-32.34,-3.97
1653647291140,-1.31,0.61,-2.3,-1.58,4.72,7.04,0.21,-25.23,-2.43
1653647291145,-1.39,0.65,-1.81,-1.54,4.68,7.51,-6.37,-19.32,-1.13
1653647291149,-1.37,0.62,-1.33,-1.37,4.57,8.02,-10.67,-16.06,0.13
1653647291154,-1.21,0.54,-0.84,-1.19,4.46,8.49,-15.75,-12.91,0.83
1653647291158,-1.05,0.45,-0.37,-0.99,4.35,8.93,-19.91,-11.62,1.39
1653647291164,-0.86,0.36,0.07,-0.78,4.35,9.44,-23.97,-12.04,1.46
1653647291169,-0.69,0.35,0.48,-0.67,4.42,9.8,-26.32,-13.4,1.35
1653647291173,-0.58,0.41,0.84,-0.58,4.57,10.08,-28.24,-15.4,1.04
1653647291178,-0.49,0.55,1.14,-0.47,4.7,10.39,-29.71,-17.81,0.48
1653647291182,-0.41,0.72,1.43,-0.36,4.78,10.63,-30.73,-19.95,0.02
1653647291188,-0.28,0.86,1.72,-0.18,4.89,10.89,-32.58,-23.06,-1.17
1653647291192,-0.12,0.99,1.98,0.1,5.02,11.2,-33.42,-24.29,-2.32
1653647291197,0.07,1.11,2.21,0.29,5.1,11.51,-34.75,-25.23,-5.33
1653647291202,0.27,1.24,2.49,0.48,5.11,11.88,-35.31,-25.44,-8.59
1653647291206,0.44,1.29,2.82,0.6,5.09,12.15,-35.28,-24.53,-12.47
1653647291212,0.59,1.31,3.18,0.64,5.08,12.43,-34.93,-22.5,-16.53
1653647291216,0.65,1.31,3.45,0.47,5,12.76,-34.51,-19.98,-19.65
1653647291222,0.54,1.29,3.7,0.32,4.94,12.98,-33.07,-14.63,-23.6
1653647291226,0.34,1.23,3.97,0.1,4.89,13.33,-31.53,-10.36,-25.21
1653647291230,0.17,1.2,4.24,-0.08,4.83,13.54,-30.27,-7.42,-25.39
1653647291236,0,1.17,4.46,-0.2,4.77,13.65,-27.75,-2.69,-24.37
1653647291240,-0.17,1.12,4.61,-0.35,4.64,13.77,-25.44,0.73,-22.38
1653647291246,-0.29,1.04,4.71,-0.42,4.49,13.72,-22.54,4.44,-19.82
1653647291250,-0.35,0.92,4.7,-0.46,4.4,13.62,-19.6,8.54,-16.64
1653647291254,-0.39,0.81,4.61,-0.53,4.36,13.4,-15.78,13.47,-13.49
1653647291260,-0.43,0.77,4.42,-0.64,4.36,13.15,-11.44,18.2,-10.16
1653647291264,-0.51,0.76,4.17,-0.79,4.39,12.84,-7.14,22.89,-6.98
1653647291270,-0.63,0.79,3.88,-0.97,4.45,12.58,-2.55,26.28,-3.86
1653647291274,-0.77,0.82,3.59,-1.11,4.51,12.36,1.47,28.21,-0.82
1653647291279,-0.94,0.89,3.31,-1.33,4.64,11.99,4.9,28.31,2.12
1653647291284,-1.1,0.99,3.01,-1.43,4.77,11.81,7.52,25.9,5.27
1653647291288,-1.23,1.13,2.75,-1.43,4.91,11.62,9.03,19.95,7.83
1653647291294,-1.24,1.24,2.57,-1.28,5,11.64,8.78,6.61,10.63
1653647291298,-1.16,1.33,2.54,-0.96,5.04,11.74,6.26,-9.03,11.61
1653647291303,-0.92,1.39,2.6,-0.6,5.06,11.85,3.04,-22.43,11.26
1653647291307,-0.59,1.41,2.72,-0.33,5.05,11.89,-3.36,-40.77,9.4
1653647291312,-0.27,1.42,2.78,0.03,5.07,11.88,-10.95,-56.84,6.01
1653647291318,0.05,1.44,2.77,0.48,5.09,11.92,-19.39,-69.16,1.32
1653647291322,0.35,1.47,2.78,0.77,5.08,12.01,-25.37,-75.15,-2.67
1653647291327,0.62,1.51,2.85,0.99,4.97,12.13,-34.3,-78.82,-9.85
1653647291331,0.8,1.47,2.93,1.23,4.75,12.32,-39.2,-75.95,-16.39
1653647291336,0.98,1.32,3.08,1.42,4.52,12.48,-41.47,-68.5,-23.18
1653647291342,1.18,1.05,3.27,1.63,3.97,12.72,-40.7,-56.49,-30.01
1653647291346,1.34,0.67,3.45,1.73,3.47,12.88,-37.1,-41.26,-36.24
1653647291351,1.45,0.21,3.61,1.76,2.96,12.91,-31.08,-24.67,-41.63
1653647291355,1.51,-0.27,3.69,1.72,2.58,12.86,-23.55,-7.45,-45.16
1653647291361,1.49,-0.77,3.63,1.45,2.05,12.56,-14.98,9.48,-47.05
1653647291366,1.36,-1.22,3.43,1.08,1.82,12.22,-6.12,25.37,-46.46
1653647291370,1.06,-1.51,3.11,0.61,1.76,11.81,2.66,39.83,-43.59
1653647291375,0.68,-1.64,2.72,0.07,1.92,11.32,11.3,52.15,-38.06
1653647291379,0.21,-1.56,2.25,-0.4,2.11,10.89,18.97,61.18,-30.92
1653647291385,-0.23,-1.41,1.81,-0.72,2.28,10.64,25.55,65.62,-22.45
1653647291390,-0.61,-1.21,1.45,-1.02,2.48,10.36,30.59,65.27,-13.24
1653647291394,-0.88,-1.02,1.17,-1.17,2.62,10.12,34.09,60.62,-4.32
1653647291399,-1.01,-0.9,0.93,-1.07,2.74,9.78,36.01,51.76,4.43
1653647291403,-0.93,-0.82,0.68,-0.91,2.8,9.6,36.54,39.13,11.96
1653647291409,-0.74,-0.77,0.44,-0.54,2.92,9.34,35.77,23.66,18.36
1653647291413,-0.45,-0.71,0.23,-0.28,3.03,9.21,33.7,6.47,23.23
1653647291418,-0.13,-0.61,0.06,0.23,3.19,9.02,31.57,-6.89,25.68
1653647291423,0.24,-0.51,-0.08,0.65,3.35,8.95,26.56,-28.87,27.6
1653647291427,0.61,-0.36,-0.19,1.06,3.45,8.86,21.7,-45.22,27.18
1653647291433,0.98,-0.25,-0.25,1.45,3.52,8.73,17.71,-55.86,25.68
1653647291437,1.32,-0.17,-0.37,1.78,3.53,8.66,10.71,-69.9,21.2
1653647291443,1.67,-0.15,-0.47,2.31,3.47,8.65,4.93,-77.95,15.98
1653647291447,2.03,-0.19,-0.49,2.66,3.36,8.63,-0.59,-82.92,9.44
1653647291451,2.35,-0.27,-0.5,2.94,3.2,8.61,-5.95,-84.42,1.74
1653647291457,2.58,-0.41,-0.52,3.16,3.02,8.63,-10.5,-82.6,-6.77
1653647291461,2.77,-0.57,-0.53,3.3,2.79,8.58,-13.33,-79.03,-13.35
1653647291467,2.89,-0.77,-0.53,3.3,2.64,8.5,-16.87,-68.67,-24.16
1653647291471,2.9,-0.97,-0.64,3.22,2.36,8.25,-18.76,-57.09,-32.21
1653647291476,2.82,-1.17,-0.82,2.99,2.15,8.09,-19.84,-44.2,-39.18
1653647291481,2.62,-1.37,-1,2.79,2.01,7.97,-20.37,-34.16,-43.69
1653647291485,2.36,-1.55,-1.17,2.39,1.81,7.75,-20.33,-18.16,-49.4
1653647291491,2.06,-1.69,-1.34,2.04,1.64,7.47,-19.95,-6.26,-52.3
1653647291495,1.73,-1.86,-1.58,1.65,1.53,7.13,-18.93,4.51,-53.88
1653647291500,1.37,-1.97,-1.91,1.28,1.45,6.74,-17.46,14,-54.68
1653647291505,1.03,-2.05,-2.29,0.93,1.46,6.35,-15.82,22.71,-54.37
1653647291509,0.71,-2.07,-2.68,0.66,1.46,6.08,-13.75,29.92,-53.28
1653647291515,0.39,-2.05,-3.05,0.21,1.54,5.71,-11.69,35.14,-51.11
1653647291519,0.06,-1.99,-3.37,-0.07,1.59,5.48,-9.52,37.94,-48.1
1653647291524,-0.19,-1.93,-3.61,-0.34,1.65,5.22,-7.03,38.81,-44.64
1653647291528,-0.42,-1.85,-3.86,-0.54,1.68,4.98,-4.97,38.15,-40.79
1653647291533,-0.61,-1.82,-4.1,-0.73,1.73,4.75,-2.8,36.36,-36.55
1653647291539,-0.76,-1.76,-4.34,-0.93,1.81,4.61,-0.59,33.77,-32.67
1653647291543,-0.92,-1.71,-4.49,-1.12,1.94,4.45,1.54,30.31,-28.36
1653647291548,-1.09,-1.58,-4.65,-1.26,2.04,4.36,3.43,26.04,-24.16
1653647291552,-1.23,-1.47,-4.75,-1.3,2.17,4.34,4.72,22.19,-20.94
1653647291557,-1.29,-1.37,-4.79,-1.27,2.31,4.33,6.4,15.01,-15.62
1653647291563,-1.28,-1.22,-4.79,-1.19,2.45,4.34,7.8,8.85,-11.84
1653647291567,-1.2,-1.1,-4.78,-1.08,2.56,4.32,9.13,3.36,-8.41
1653647291572,-1.09,-0.97,-4.78,-0.96,2.62,4.26,10.36,-1.61,-5.23
1653647291576,-0.98,-0.9,-4.82,-0.83,2.68,4.22,11.62,-5.53,-2.92
1653647291582,-0.86,-0.85,-4.85,-0.64,2.7,4.12,12.42,-8.29,-0.85
1653647291587,-0.7,-0.84,-4.92,-0.42,2.77,4.03,12.53,-10.36,0.51
1653647291591,-0.49,-0.79,-5,-0.34,2.82,4.01,12.25,-11.48,0.9
1653647291596,-0.31,-0.7,-5.06,-0.03,2.95,3.96,11.09,-13.37,1.25
1653647291600,-0.12,-0.64,-5.1,0.13,3.1,3.95,9.45,-14.94,0.69
1653647291606,0.05,-0.51,-5.09,0.22,3.28,3.96,7.8,-16.41,0.02
1653647291610,0.15,-0.34,-5.09,0.29,3.47,3.96,5.25,-17.99,-1.38
1653647291615,0.22,-0.12,-5.07,0.34,3.79,4.06,1.61,-19.7,-3.51
1653647291620,0.25,0.13,-5.01,0.35,4.01,4.17,-0.87,-20.82,-5.16
1653647291624,0.27,0.42,-4.87,0.3,4.41,4.45,-5.95,-23.24,-8.55
1653647291630,0.23,0.74,-4.66,0.19,4.7,4.69,-10.6,-25.34,-11.46
1653647291634,0.13,1.06,-4.41,-0.02,4.97,4.99,-15.43,-27.65,-14.19
1653647291639,-0.07,1.35,-4.13,-0.27,5.2,5.36,-20.75,-29.92,-16.67
1653647291644,-0.32,1.6,-3.8,-0.46,5.41,5.8,-26.04,-32.27,-18.42
1653647291648,-0.56,1.85,-3.4,-0.49,5.51,6.37,-31.53,-35,-19.75
1653647291654,-0.67,2.01,-2.89,-0.45,5.54,6.9,-36.29,-37.76,-20.91
1653647291658,-0.67,2.09,-2.22,-0.22,5.47,7.94,-39.13,-39.86,-21.54
1653647291664,-0.53,2.09,-1.43,-0.03,5.4,8.76,-41.05,-41.79,-22.41
1653647291668,-0.37,2.04,-0.6,0.08,5.39,9.34,-40.21,-40.63,-23.18
1653647291672,-0.24,2.04,0.08,0.21,5.34,9.77,-37.8,-36.68,-23.85
1653647291678,-0.14,2.02,0.54,0.26,5.28,10.26,-35.38,-32.44,-24.13
1653647291682,-0.06,1.99,0.99,0.27,5.26,10.79,-29.99,-24.08,-23.64
1653647291688,-0.05,1.97,1.5,0.26,5.25,11.27,-25.37,-17.08,-22.1
1653647291692,-0.08,1.97,2,0.26,5.26,11.62,-21.77,-11.86,-20.63
1653647291697,-0.06,1.99,2.45,0.29,5.28,12.07,-15.5,-3.11,-16.85
1653647291702,-0.04,2,2.84,0.3,5.32,12.24,-10.46,4.13,-13.07
1653647291706,-0.01,2.05,3.09,0.22,5.41,12.47,-5.14,11.09,-9.32
1653647291712,-0.05,2.12,3.28,0.12,5.47,12.67,-0.52,16.9,-5.3
1653647291716,-0.12,2.18,3.47,0.02,5.57,12.87,3.78,20.79,-1.41
1653647291721,-0.21,2.25,3.67,-0.06,5.64,12.98,6.68,22.43,1.95
1653647291726,-0.28,2.33,3.8,-0.11,5.71,13.05,8.29,22.54,4.78
1653647291730,-0.33,2.39,3.89,-0.1,5.74,13.1,8.82,21.03,6.99
1653647291736,-0.33,2.44,3.95,0.01,5.76,13.18,8.19,18.06,8.84
1653647291740,-0.25,2.44,4.01,0.12,5.79,13.23,6.44,14.59,9.93
1653647291745,-0.1,2.47,4.08,0.34,5.76,13.28,4.44,11.48,10.14
1653647291749,0.11,2.45,4.13,0.56,5.72,13.36,2.76,9.66,9.79
1653647291754,0.33,2.4,4.19,0.79,5.62,13.45,-0.14,7.77,8.42
1653647291760,0.53,2.33,4.26,0.94,5.53,13.59,-2.06,7.31,6.88
1653647291764,0.7,2.24,4.36,1.05,5.38,13.76,-3.15,7.56,5.62
1653647291769,0.83,2.11,4.52,1.03,5.29,13.86,-4.02,9.55,3.91
1653647291773,0.86,1.99,4.64,1,5.16,13.96,-3.04,13.12,2.79
1653647291779,0.86,1.87,4.74,0.9,5.03,13.98,-0.35,18.51,2.33
1653647291784,0.79,1.74,4.78,0.81,4.88,13.84,4.02,25.9,2.44
1653647291788,0.71,1.59,4.69,0.69,4.77,13.75,8.47,32.51,2.72
1653647291793,0.61,1.44,4.56,0.5,4.61,13.52,14.91,41.61,4.05
1653647291797,0.46,1.26,4.35,0.14,4.47,13.23,23.38,51.52,6.5
1653647291803,0.23,1.12,4.12,-0.23,4.4,13.03,29.47,56.42,9.51
1653647291808,-0.07,1,3.9,-0.63,4.4,12.76,34.47,58.55,12.52
1653647291812,-0.42,0.94,3.68,-0.89,4.41,12.4,38.36,58.45,16.09
1653647291817,-0.71,0.93,3.35,-1.08,4.41,12.12,40.07,56.56,18.92
1653647291821,-0.88,0.89,3.04,-1.19,4.46,11.97,40.98,50.22,22.63
1653647291827,-1,0.89,2.85,-1.29,4.51,11.87,40,39.76,26.2
1653647291831,-1.08,0.91,2.73,-1.31,4.57,11.81,36.05,22.71,30.12
1653647291836,-1.14,0.93,2.69,-1.28,4.66,11.72,31.46,8.05,32.19
1653647291841,-1.13,1,2.62,-1.12,4.72,11.63,26.42,-5.32,33.38
1653647291846,-1.05,1.06,2.53,-0.84,4.73,11.53,21.73,-15.71,33.38
1653647291850,-0.82,1.08,2.43,-0.52,4.67,11.48,17.64,-22.54,32.5
1653647291855,-0.55,1.02,2.36,-0.22,4.55,11.53,14.66,-26,30.96
1653647291860,-0.27,0.9,2.38,0.06,4.38,11.7,13.05,-27.19,28.97
1653647291865,-0.01,0.75,2.49,0.3,4.14,11.9,13.4,-26.7,26.24
1653647291870,0.22,0.53,2.69,0.57,3.82,12.04,15.61,-24.6,22.91
1653647291874,0.46,0.22,2.87,0.74,3.58,12.03,19.91,-20.82,19.41
1653647291879,0.68,-0.12,2.91,0.91,3.16,11.86,25.55,-15.36,16.09
1653647291884,0.81,-0.48,2.8,0.97,2.85,11.68,31.92,-9.1,13.25
1653647291889,0.89,-0.82,2.65,0.91,2.56,11.32,35.42,-5.84,11.92
1653647291894,0.89,-1.14,2.42,0.81,2.43,11.03,45.5,4.3,10.03
1653647291898,0.8,-1.36,2.09,0.62,2.35,10.63,51.45,10.15,10.38
1653647291903,0.64,-1.53,1.71,0.42,2.35,10.32,55.26,13.82,11.36
1653647291908,0.41,-1.59,1.31,0.17,2.35,9.84,60.2,18.27,13.88
1653647291913,0.16,-1.64,0.86,-0.13,2.42,9.23,61.91,19.81,15.74
1653647291918,-0.07,-1.64,0.4,-0.3,2.45,8.73,62.96,20.16,18.36
1653647291922,-0.27,-1.64,-0.08,-0.45,2.5,8.26,61.74,17.71,21.13
1653647291927,-0.42,-1.64,-0.52,-0.57,2.58,7.84,58.83,13.86,23.09
1653647291932,-0.54,-1.61,-0.95,-0.6,2.65,7.46,54.49,8.61,24.28
1653647291937,-0.62,-1.57,-1.33,-0.64,2.74,7.24,48.68,1.92,24.8
1653647291942,-0.66,-1.5,-1.64,-0.58,2.88,7.05,41.47,-6.23,24.56
1653647291947,-0.65,-1.4,-1.8,-0.55,2.98,6.9,33.18,-14.87,23.47
1653647291951,-0.62,-1.34,-1.93,-0.48,3.08,6.8,23.97,-23.69,21.65
1653647291956,-0.6,-1.25,-2.05,-0.43,3.17,6.72,13.96,-31.5,18.96
1653647291961,-0.59,-1.16,-2.13,-0.32,3.27,6.72,3.85,-37.69,16.02
1653647291966,-0.52,-1.04,-2.16,-0.24,3.32,6.82,-6.05,-42.42,13.18
1653647291971,-0.47,-0.96,-2.1,-0.12,3.27,6.97,-15.43,-45.29,10.42
1653647291975,-0.4,-0.97,-1.96,-0.04,3.22,7.11,-23.73,-45.96,7.93
1653647291980,-0.35,-0.99,-1.83,0.07,3.11,7.31,-31.08,-44.73,5.62
1653647291985,-0.27,-1.04,-1.67,0.27,2.94,7.62,-36.99,-42.35,3.17
1653647291990,-0.14,-1.16,-1.39,0.35,2.75,7.82,-40.39,-40.04,1.42
1653647291995,-0.03,-1.36,-1.13,0.49,2.48,8.02,-43.19,-35.63,-0.68
1653647291999,0.08,-1.54,-0.97,0.54,2.29,8.14,-44.38,-28.77,-3.16
1653647292004,0.12,-1.71,-0.84,0.59,2.14,8.19,-43.61,-24.08,-4.42
1653647292009,0.17,-1.85,-0.78,0.6,1.98,8.15,-40.67,-16.13,-5.93
1653647292014,0.18,-1.96,-0.8,0.56,1.87,8.04,-36.85,-9.59,-6.56
1653647292019,0.15,-2.06,-0.89,0.46,1.79,7.85,-32.3,-3.39,-6.42
1653647292023,0.08,-2.15,-1.06,0.38,1.72,7.65,-27.02,2.45,-5.68
1653647292028,-0.01,-2.18,-1.27,0.31,1.71,7.46,-21.52,7.56,-4.14
1653647292033,-0.09,-2.21,-1.5,0.22,1.73,7.13,-15.78,11.93,-1.97
1653647292038,-0.15,-2.19,-1.77,0.13,1.75,6.86,-11.72,14.66,0.02
1653647292043,-0.23,-2.15,-2.04,0.06,1.83,6.61,-4.9,18.09,3.8
1653647292047,-0.28,-2.1,-2.28,0.05,1.91,6.28,0.1,19.77,7.27
1653647292052,-0.3,-2.03,-2.58,0,1.97,5.95,4.9,20.93,10.35
1653647292057,-0.33,-1.95,-2.91,0,2.03,5.73,8.92,21.28,12.97
1653647292062,-0.34,-1.89,-3.21,0.03,2.11,5.43,12.32,20.86,15
1653647292067,-0.31,-1.82,-3.46,0.06,2.15,5.26,14.73,19.21,16.3
1653647292071,-0.26,-1.77,-3.68,0.1,2.21,5.06,16.13,17.04,16.68
