time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653401628454,-0.18,-0.14,-0.22,0.34,0.79,9.55,-1.43,1.17,-0.14
1653401628464,-0.06,-0.14,-0.23,0.41,0.81,9.51,-3.98,3.09,1.37
1653401628475,0.02,-0.1,-0.15,0.53,0.82,9.57,-5.56,3.09,1.58
1653401628484,0.08,-0.04,-0.02,0.56,0.85,9.68,-6.71,2.39,1.02
1653401628494,0.08,0,0.02,0.58,0.9,9.77,-6.47,1.27,0.35
1653401628504,0.07,0,0.21,0.57,0.89,9.93,-5.87,0.61,-0.35
1653401628514,0.03,-0.09,0.29,0.56,0.84,10.02,-4.12,0.78,-1.01
1653401628524,-0.04,-0.14,0.28,0.46,0.75,10.04,-2.27,1.94,-1.71
1653401628534,-0.06,-0.15,0.26,0.43,0.71,10.02,-0.66,4.07,-1.75
1653401628544,-0.11,-0.14,0.21,0.39,0.72,9.96,0.08,6.98,-1.4
1653401628555,-0.21,-0.05,0.25,0.28,0.79,9.96,-0.03,7.61,-0.17
1653401628564,-0.15,0.01,0.31,0.28,0.87,10.04,0.81,7.82,0.39
1653401628575,-0.03,-0.03,0.33,0.39,0.86,10.1,1.48,9.92,0.56
1653401628584,-0.05,-0.19,0.28,0.4,0.73,10.04,1.93,14.26,-0.21
1653401628595,-0.18,-0.24,0.25,0.24,0.65,10,1.72,17.34,-0.21
1653401628604,-0.34,-0.17,0.27,0.05,0.69,10.02,2.11,18.14,1.05
1653401628614,-0.4,-0.12,0.27,-0.08,0.77,10.04,2.56,18.04,3.43
1653401628625,-0.3,-0.14,0.29,-0.03,0.75,10.05,3.72,16.64,5.18
1653401628634,-0.22,-0.15,0.26,0.03,0.73,10.02,5.01,15.24,6.58
1653401628645,-0.14,-0.14,0.21,0.1,0.74,10.01,6.9,12.82,6.93
1653401628655,-0.07,-0.13,0.1,0.14,0.76,9.9,8.37,12.61,7
1653401628664,-0.05,-0.09,-0.07,0.17,0.83,9.73,9.28,11.84,7.07
1653401628675,-0.03,-0.04,-0.33,0.19,0.88,9.47,8.44,9.25,6.09
1653401628684,-0.08,-0.03,-0.5,0.1,0.92,9.27,6.34,6.77,5.74
1653401628694,-0.05,0.01,-0.48,0.1,0.96,9.26,3.44,3.41,5.04
1653401628705,0.04,-0.05,-0.41,0.2,0.93,9.32,1.72,1.55,4.94
1653401628715,0.06,-0.08,-0.32,0.21,0.88,9.41,0.11,1.34,3.96
1653401628725,0.02,-0.05,-0.28,0.2,0.87,9.45,-1.29,2.11,3.33
1653401628735,-0.03,-0.07,-0.23,0.13,0.89,9.52,-2.48,2.46,3.19
1653401628745,-0.04,-0.09,-0.12,0.13,0.86,9.64,-3.07,2.04,3.82
1653401628754,-0.02,-0.1,-0.02,0.14,0.84,9.74,-3.07,1.27,4.59
1653401628765,0.05,-0.08,0.06,0.21,0.85,9.82,-1.74,0.43,4.8
1653401628774,0.17,-0.07,0.2,0.33,0.86,9.96,0.95,0.12,4.2
1653401628784,0.22,-0.07,0.14,0.36,0.86,9.93,2.25,1.13,3.5
1653401628795,0.18,-0.04,0.01,0.36,0.88,9.81,2.56,2.85,2.17
1653401628804,0.06,-0.02,-0.05,0.24,0.91,9.72,2.21,3.44,1.82
1653401628815,0.01,-0.03,-0.13,0.15,0.91,9.63,0.92,2.43,2.24
1653401628825,0.06,-0.06,-0.18,0.18,0.88,9.59,-0.45,0.71,2.8
1653401628834,0.15,-0.05,-0.14,0.3,0.88,9.62,-1.43,-0.37,2
1653401628844,0.19,-0.05,-0.05,0.33,0.87,9.7,-2.51,0.05,1.61
1653401628855,0.18,-0.02,0.08,0.33,0.91,9.79,-3.18,1.62,0.7
1653401628864,0.13,-0.01,0.18,0.29,0.9,9.92,-2.27,3.69,-0.49
1653401628875,0.1,-0.05,0.13,0.25,0.89,9.93,-1.01,4.84,-0.94
1653401628885,0.02,-0.06,0.09,0.18,0.86,9.86,0.15,3.97,-1.01
1653401628895,-0.02,-0.04,0.07,0.12,0.87,9.82,0.6,3.44,-0.91
1653401628904,-0.04,-0.03,0.13,0.08,0.89,9.88,0.99,2.85,-0.24
1653401628915,0,-0.06,0.11,0.12,0.88,9.87,2.39,2.78,0.11
1653401628925,-0.04,-0.12,0,0.08,0.81,9.76,2.98,2.71,0.11
1653401628934,-0.07,-0.11,-0.05,0.04,0.82,9.71,3.3,1.62,0.53
1653401628945,-0.11,-0.1,-0.1,0.01,0.83,9.67,3.23,0.26,1.23
1653401628954,-0.08,-0.07,-0.09,0.03,0.87,9.67,3.23,-1.04,2.14
1653401628964,-0.03,-0.09,-0.1,0.08,0.85,9.69,3.96,-1.39,2.24
1653401628975,0.07,-0.1,-0.17,0.19,0.85,9.59,3.26,-1.39,1.33
1653401628984,0.05,-0.05,-0.21,0.2,0.9,9.57,2.35,-0.69,0.35
1653401628995,-0.08,-0.04,-0.2,0.09,0.92,9.55,0.6,0.22,-0.66
1653401629004,-0.17,-0.05,-0.1,-0.04,0.9,9.66,-0.9,0.5,-0.63
1653401629014,-0.24,-0.1,0.11,-0.12,0.85,9.87,-1.53,1.2,0.56
1653401629025,-0.26,-0.14,0.27,-0.14,0.8,10.03,-0.34,2.04,1.51
1653401629034,-0.21,-0.17,0.32,-0.1,0.76,10.08,1.69,2.53,2.87
1653401629045,-0.12,-0.16,0.23,-0.05,0.76,10.01,3.72,2.6,3.26
1653401629054,-0.05,-0.09,0.11,0.03,0.84,9.88,5.12,2.18,3.78
1653401629065,0,0,0.05,0.07,0.95,9.84,5.78,1.41,3.64
1653401629074,0.04,-0.03,0.06,0.14,0.94,9.82,6.24,1.8,3.15
1653401629085,0.07,-0.07,0,0.15,0.91,9.76,5.89,2.85,2.28
1653401629095,-0.03,-0.09,0.05,0.08,0.9,9.79,5.29,4.91,1.96
1653401629105,-0.13,-0.09,0.13,-0.06,0.9,9.89,4.42,6.35,1.96
1653401629115,-0.25,-0.06,0.26,-0.2,0.93,10.02,4.91,7.29,3.01
1653401629124,-0.31,-0.08,0.23,-0.28,0.91,10.03,6.13,8.03,4.69
1653401629134,-0.23,-0.14,0.12,-0.2,0.87,9.87,7.22,7.75,5.85
1653401629144,-0.08,-0.13,-0.03,-0.06,0.9,9.72,7.39,6.8,6.62
1653401629155,-0.01,-0.04,-0.07,0,0.99,9.68,6.62,5.3,6.72
1653401629164,0.06,0.04,-0.08,0.06,1.08,9.68,5.71,4.07,6.48
1653401629175,0.05,0.08,0.01,0.05,1.13,9.73,4.66,2.78,5.39
1653401629184,0.05,0.08,0.01,0.04,1.13,9.76,4.38,1.83,3.99
1653401629194,0.03,0.02,0.01,0.02,1.12,9.77,4.45,2.32,3.08
1653401629205,-0.02,-0.06,-0.01,-0.03,1.02,9.74,3.93,3.58,2.49
1653401629215,-0.05,-0.04,-0.07,-0.07,1.05,9.7,3.47,4.21,2.24
1653401629225,-0.03,-0.02,-0.12,-0.06,1.06,9.63,2.25,4.77,2.7
1653401629235,-0.04,-0.04,-0.07,-0.08,1.03,9.68,1.83,4.42,3.29
1653401629245,-0.01,-0.02,0.01,-0.06,1.06,9.76,1.76,3.48,4.31
1653401629254,0.02,0.05,0.08,-0.03,1.12,9.8,2.42,2.67,4.45
1653401629265,0.02,0.09,0.08,-0.03,1.21,9.86,3.58,1.48,4.55
1653401629275,0.14,-0.12,-0.24,0.09,0.97,9.5,4.52,4.11,3.15
1653401629285,-0.16,0,-0.12,-0.12,1.02,9.61,3.12,0.05,1.75
1653401629295,-0.21,0.16,-0.23,-0.3,1.25,9.51,2.14,-1.77,2.94
1653401629304,-0.02,0.15,-0.21,-0.13,1.27,9.54,0.81,-1.14,4.17
1653401629315,0.15,0.04,-0.2,0.06,1.18,9.54,-1.08,-0.79,3.71
1653401629325,0.22,-0.02,-0.12,0.15,1.08,9.61,-2.13,0.15,2.45
1653401629334,0.08,0.1,-0.06,0.07,1.16,9.67,-2.76,1.13,1.61
1653401629345,-0.03,0.15,-0.01,-0.06,1.24,9.69,-2.44,0.01,1.96
1653401629354,-0.09,0.1,0.01,-0.14,1.21,9.76,-2.34,-2.05,2.45
1653401629365,-0.07,0.04,0.04,-0.11,1.13,9.79,-1.04,-4.5,2.59
1653401629375,0.03,-0.1,0.14,0.01,0.99,9.88,0.08,-6.08,2.91
1653401629385,0.05,-0.11,0.19,0.05,1,9.93,1.79,-6.46,2.45
1653401629395,0.09,-0.12,0.03,0.08,0.98,9.81,3.3,-3.8,2.91
1653401629405,0.11,-0.04,-0.12,0.12,1.03,9.67,2.67,-1.21,2.84
1653401629415,0.11,0.06,-0.27,0.1,1.13,9.5,0.64,0.08,2.45
1653401629425,0.1,0.09,-0.24,0.11,1.19,9.48,-1.25,0.29,1.86
1653401629435,0.13,0.05,-0.12,0.13,1.15,9.62,-2.48,0.01,1.58
1653401629445,0.1,0,0.02,0.11,1.1,9.76,-3.11,-0.55,1.33
1653401629454,0.06,-0.01,0.17,0.07,1.08,9.92,-1.25,-0.72,1.09
1653401629465,-0.02,-0.03,0.17,0,1.08,9.93,0.92,-1.18,1.47
1653401629475,-0.02,-0.01,0.09,0,1.09,9.84,2.81,-2.26,1.72
1653401629485,0.03,-0.02,0.01,0.05,1.08,9.75,3.37,-2.68,2.07
1653401629495,0.07,-0.01,-0.03,0.11,1.1,9.72,2.74,-2.75,2.07
1653401629505,0.08,-0.01,-0.01,0.12,1.11,9.74,3.09,-2.23,1.89
1653401629515,0.11,-0.05,0.01,0.14,1.07,9.74,3.05,-2.26,1.51
1653401629524,0.08,-0.01,0.01,0.12,1.09,9.76,3.02,-2.26,0.98
1653401629534,0.03,0,-0.01,0.07,1.13,9.73,3.19,-1.84,0.81
1653401629545,-0.02,0,-0.07,0.02,1.13,9.67,3.16,-2.96,0.56
1653401629555,-0.04,0,-0.12,0.01,1.14,9.62,3.33,-5.27,1.09
1653401629565,-0.02,-0.02,-0.12,0.05,1.12,9.62,3.44,-6.53,1.65
1653401629575,0.13,-0.08,-0.15,0.21,1.07,9.58,2.6,-6.46,1.26
1653401629585,0.17,-0.08,-0.15,0.26,1.07,9.6,2.25,-5.06,0.81
1653401629595,0.09,-0.04,-0.13,0.19,1.12,9.61,1.16,-3.24,0.25
1653401629605,-0.06,0.02,-0.11,0.04,1.16,9.62,0.67,-1.98,-0.14
1653401629615,-0.15,0.04,-0.07,-0.06,1.19,9.64,0.74,-3.87,0.46
1653401629625,-0.06,0.09,0.02,0.02,1.23,9.74,0.57,-6.64,0.84
1653401629635,0.11,0.09,0.02,0.19,1.26,9.76,0.6,-6.18,0.11
1653401629645,0.2,0.07,-0.04,0.32,1.22,9.7,-0.34,-1.18,-2.06
1653401629655,0.24,-0.09,-0.2,0.36,1.06,9.54,-2.79,6.84,-4.23
1653401629665,0.11,-0.16,-0.21,0.21,0.99,9.53,-5.24,10.9,-4.58
1653401629675,-0.04,-0.17,-0.15,0.04,0.96,9.59,-6.43,11.91,-3.5
1653401629685,-0.13,-0.12,-0.16,-0.07,1,9.59,-5.8,9.53,-1.64
1653401629695,-0.23,-0.04,-0.1,-0.18,1.07,9.64,-5.21,6.35,-0.42
1653401629705,-0.25,0.01,0.02,-0.23,1.1,9.75,-3.74,0.78,1.09
1653401629715,-0.12,0.07,0.11,-0.07,1.18,9.85,-1.6,-2.02,2.52
1653401629725,0.03,-0.04,0.08,0.06,1.1,9.83,0.71,-1.77,2.38
1653401629735,0.15,-0.09,0.01,0.18,1.02,9.76,1.86,-0.79,1.93
1653401629745,0.2,-0.08,-0.11,0.26,1,9.65,1.48,0.68,0.98
1653401629755,0.15,-0.05,-0.21,0.23,1.07,9.56,0.71,3.3,0.32
1653401629765,0.05,0,-0.24,0.1,1.11,9.51,-1.11,4.91,0
1653401629775,-0.14,0.02,-0.08,-0.07,1.14,9.63,-2.79,5.12,0.49
1653401629785,-0.14,-0.01,0.01,-0.11,1.09,9.76,-2.65,4.49,1.58
1653401629795,-0.03,-0.07,0.07,-0.01,1.03,9.81,-1.29,4.77,2.66
1653401629805,0.01,-0.11,0.02,0.04,0.96,9.79,-0.34,5.12,3.29
1653401629815,0.04,-0.08,-0.05,0.05,0.99,9.73,0.57,4.88,3.36
1653401629825,0.03,-0.01,-0.13,0.05,1.06,9.64,1.02,3.06,3.68
1653401629835,0.09,0.01,-0.18,0.07,1.11,9.57,0.71,0.99,3.64
1653401629845,0.18,0.03,-0.2,0.15,1.13,9.57,0.88,-0.3,3.36
1653401629855,0.26,-0.01,-0.22,0.26,1.1,9.54,0.67,-1.39,2.52
1653401629865,0.24,-0.01,-0.23,0.27,1.08,9.51,-0.24,-1.25,0.63
1653401629875,0.12,-0.01,-0.2,0.17,1.12,9.52,-1.25,-0.69,-0.24
1653401629885,0.04,-0.01,-0.13,0.07,1.1,9.6,-2.83,0.47,-0.28
1653401629895,0.03,-0.02,0.01,0.04,1.08,9.73,-3.77,1.31,-0.07
1653401629905,0.03,0.01,0.14,0,1.08,9.83,-3.42,2.39,0.56
1653401629915,0.02,-0.03,0.23,0.03,1.05,9.98,-1.43,2.6,0.14
1653401629925,0.04,-0.05,0.23,0.03,1.04,10,-0.1,2.78,0.04
1653401629935,0.02,-0.11,0.16,0.05,1,9.95,1.65,3.34,0.04
1653401629945,-0.08,-0.06,0.07,-0.06,1.02,9.82,2.14,4.21,0.95
1653401629955,-0.11,0.05,0.02,-0.11,1.1,9.77,2.28,5.33,2.94
1653401629965,-0.01,0.11,0.06,-0.08,1.18,9.78,1.27,5.16,4.41
1653401629975,0.08,0.13,0.11,0.05,1.21,9.83,1.37,4.07,4.76
1653401629985,0.2,0.06,0.12,0.16,1.18,9.86,2.35,4.18,3.43
1653401629995,0.13,0.04,0.02,0.11,1.13,9.79,4.31,3.62,1.3
1653401630005,0.02,0.05,-0.02,0.01,1.16,9.75,4.31,1.94,0.11
1653401630015,-0.15,0.07,-0.07,-0.16,1.2,9.69,4.24,-0.16,0.32
1653401630025,-0.1,0.04,-0.15,-0.18,1.18,9.62,3.86,-1.07,1.37
1653401630035,-0.03,-0.02,-0.18,-0.07,1.1,9.57,3.05,-1.56,2.07
1653401630045,0,0.01,-0.15,-0.03,1.12,9.57,1.93,-2.65,2.24
1653401630056,0.07,0.03,-0.14,0.04,1.15,9.6,1.16,-2.79,2.14
1653401630065,0.07,0.03,-0.07,0.05,1.17,9.65,0.22,-1.81,1.61
1653401630076,0.06,0.05,-0.04,0.05,1.18,9.72,-0.41,-1.56,0.91
1653401630085,0,0.03,-0.02,0,1.16,9.7,-0.83,-0.97,0.49
1653401630095,-0.08,0.01,0,-0.09,1.13,9.74,-1.11,-0.97,0.84
1653401630106,-0.01,-0.11,-0.14,-0.03,1.05,9.63,-1.15,0.08,1.19
1653401630115,-0.07,-0.07,-0.08,-0.04,1.04,9.64,-1.88,-0.72,1.16
1653401630125,-0.07,0.02,-0.06,-0.11,1.12,9.67,-2.41,-2.54,1.19
1653401630136,0.05,0.02,0.02,0.04,1.15,9.75,-1.95,-2.02,1.68
1653401630145,0.06,0.02,0.06,0.06,1.13,9.8,-1.64,-1.32,1.44
1653401630155,0.03,0.02,0.02,0.04,1.14,9.76,-1.01,-0.48,0.88
1653401630166,-0.01,-0.02,0.02,-0.01,1.1,9.76,-0.34,-0.79,0.91
1653401630175,-0.1,-0.03,-0.01,-0.09,1.07,9.75,0.46,-1.6,1.51
1653401630185,-0.05,-0.01,-0.05,-0.05,1.11,9.71,0.74,-2.82,2.14
1653401630195,-0.02,0,-0.07,-0.02,1.11,9.67,0.95,-3.73,2.45
1653401630206,-0.02,0,-0.08,0,1.12,9.67,0.71,-4.05,2
1653401630215,0.02,0.03,-0.1,0.05,1.16,9.65,0.15,-4.61,2.03
1653401630226,0.06,0.03,-0.13,0.07,1.15,9.63,-0.69,-4.92,1.86
1653401630236,0.17,0.05,-0.12,0.2,1.15,9.62,-1.36,-4.15,1.3
1653401630245,0.16,0.08,-0.1,0.21,1.18,9.63,-2.27,-3.52,0.21
1653401630255,0.11,0.05,-0.13,0.17,1.19,9.62,-2.9,-2.3,-0.7
1653401630265,0.03,0.01,-0.07,0.1,1.14,9.66,-3.46,-1.84,-1.89
1653401630275,-0.02,-0.01,0.02,0.06,1.09,9.75,-3.67,-2.12,-2.03
1653401630286,-0.09,0.05,0.18,0,1.13,9.89,-3.25,-2.58,-1.92
1653401630295,-0.02,0.08,0.22,0.05,1.17,9.97,-1.88,-0.62,-1.89
1653401630306,0.01,0.06,0.08,0.06,1.16,9.86,-0.87,2.29,-2.13
1653401630315,-0.01,-0.01,-0.08,0.05,1.08,9.66,-1.11,3.41,-2.62
1653401630325,-0.09,-0.09,-0.16,-0.04,1,9.58,-2.27,0.85,-2.8
1653401630336,-0.16,-0.04,-0.08,-0.09,1.02,9.66,-2.79,-1.67,-1.71
1653401630345,-0.08,0,0,-0.04,1.09,9.74,-2.86,-0.9,-1.36
1653401630355,-0.09,-0.02,0.01,-0.03,1.06,9.76,-3,0.92,-1.61
1653401630365,-0.17,-0.01,0.02,-0.11,1.03,9.77,-3,0.99,-1.99
1653401630376,-0.16,-0.04,0.04,-0.12,1.04,9.77,-2.69,1.34,-1.4
1653401630385,-0.14,-0.09,0.1,-0.11,1,9.83,-2.48,1.45,-0.73
1653401630396,-0.09,-0.13,0.06,-0.06,0.93,9.84,-1.6,2.6,0.07
1653401630405,-0.01,-0.09,0.02,0.01,0.96,9.79,-1.11,3.37,0.18
1653401630415,-0.02,-0.03,0,0.02,1,9.75,-1.22,2.95,-0.1
1653401630425,-0.13,0.03,0.01,-0.1,1.08,9.76,-1.18,1.24,-0.7
1653401630436,-0.21,0.05,0.1,-0.19,1.1,9.83,-0.45,0.19,-0.35
1653401630445,-0.21,-0.01,0.12,-0.19,1.06,9.87,0.6,-0.23,0.77
1653401630455,-0.15,-0.08,0.01,-0.14,0.97,9.79,1.9,-0.16,1.33
1653401630466,-0.1,-0.07,-0.04,-0.07,0.95,9.73,2.88,-0.27,2.31
1653401630475,-0.07,0,-0.14,-0.03,1.03,9.63,2.56,-0.3,2.17
1653401630486,-0.05,0.02,-0.21,-0.04,1.08,9.54,1.58,0.4,2.1
1653401630495,-0.03,0,-0.26,-0.02,1.06,9.49,0.57,0.96,1.93
1653401630505,0.05,0.01,-0.24,0.07,1.07,9.51,-1.01,-0.13,1.82
1653401630515,0.17,0.01,-0.14,0.17,1.07,9.59,-1.74,-0.41,-0.03
1653401630526,0.14,-0.01,0,0.15,1.05,9.72,-1.6,1.13,-2.03
1653401630535,0.06,-0.06,0,0.11,1,9.76,-1.11,3.13,-2.97
1653401630546,-0.08,-0.02,0.01,-0.03,1.03,9.76,-1.36,4.32,-2.62
1653401630555,-0.25,0.11,0.09,-0.25,1.15,9.85,-1.36,2.78,-0.31
1653401630566,-0.19,0.14,0.21,-0.23,1.19,9.95,-0.48,0.96,1.05
1653401630575,-0.05,0.09,0.27,-0.09,1.14,10.02,1.23,-0.72,1.75
1653401630586,0.05,0,0.22,0.03,1.08,9.99,3.19,-0.69,1.37
1653401630596,0.02,0.01,0.09,0.03,1.06,9.87,4.59,0.64,0.6
1653401630606,0.02,0.02,-0.02,0.01,1.1,9.76,4.45,1.13,0.14
1653401630616,0,0.04,-0.12,0.01,1.11,9.65,3.26,1.76,0.11
1653401630625,0,0.01,-0.16,0,1.11,9.59,1.93,1.66,-0.45
1653401630635,-0.08,0.01,-0.11,-0.08,1.09,9.62,0.78,0.99,-0.7
1653401630646,-0.1,-0.04,-0.07,-0.15,1.05,9.68,0.22,1.45,-0.24
1653401630655,-0.05,-0.1,-0.11,-0.06,1.01,9.68,-0.06,1.27,0.07
1653401630666,-0.09,-0.1,-0.07,-0.11,0.98,9.68,-0.24,-0.06,-0.17
1653401630675,-0.11,-0.02,0.01,-0.11,1.07,9.72,-0.2,-1.32,0.25
1653401630685,-0.15,0.04,0.12,-0.14,1.11,9.85,-0.06,-3.03,0.74
1653401630696,-0.05,-0.03,0.12,-0.08,1.06,9.9,1.27,-2.68,0.77
1653401630705,0.02,-0.13,0,0.01,0.97,9.76,2.25,-0.83,0.6
1653401630716,0.01,-0.26,-0.28,-0.01,0.83,9.47,2.14,0.08,-0.59
1653401630726,-0.06,-0.31,-0.39,-0.07,0.77,9.36,0.43,-0.02,-1.01
1653401630735,-0.28,-0.05,-0.19,-0.29,1.04,9.56,-1.88,-4.15,0.46
1653401630746,-0.14,0,-0.04,-0.19,1.06,9.66,-2.72,-2.44,2.8
1653401630755,-0.01,-0.02,0.01,-0.01,1.05,9.76,-3.14,-2.4,3.29
1653401630766,0.07,0.07,0.04,0.05,1.09,9.78,-2.65,-3.42,2.87
1653401630776,0.08,0.06,0.01,0.09,1.12,9.76,-2.06,-3.87,2.03
1653401630785,0.06,0,-0.02,0.09,1.07,9.74,-1.6,-4.4,1.12
1653401630796,0.05,0.05,-0.01,0.06,1.08,9.73,-1.5,-5.41,0.35
1653401630806,0.13,0.06,-0.2,0.16,1.13,9.6,-1.81,-3.21,-0.84
1653401630816,0.1,-0.02,-0.28,0.16,1.04,9.46,-3.11,-0.83,-2.73
1653401630826,-0.05,-0.03,-0.21,0.05,1.04,9.51,-5.84,-1.56,-4.09
1653401630836,-0.13,0.01,-0.04,-0.09,1.04,9.68,-7.45,-3.42,-3.25
1653401630845,-0.02,-0.07,0,-0.03,0.98,9.75,-7.31,-3.03,-1.64
1653401630856,0.06,-0.15,0,0.09,0.87,9.76,-6.89,-2.33,-1.01
1653401630866,0.06,-0.11,0,0.12,0.87,9.76,-6.36,-2.16,-0.91
1653401630875,-0.02,-0.01,0.04,0.05,0.98,9.79,-5.45,-2.89,-0.77
1653401630886,-0.02,0.01,0.13,0.01,1,9.86,-4.44,-2.79,-0.1
1653401630896,0,-0.01,0.16,0.05,0.96,9.92,-2.37,-2.4,-0.21
1653401630906,-0.01,-0.01,0.1,0.05,0.96,9.86,-0.76,-0.76,0.04
1653401630916,-0.02,-0.03,-0.02,0.04,0.95,9.76,0.53,0.33,0.14
1653401630926,-0.04,0,-0.14,0.01,0.97,9.65,0.18,0.85,0.25
1653401630936,-0.01,-0.02,-0.18,0.05,0.94,9.57,-0.87,1.34,0.39
1653401630946,-0.01,-0.04,-0.15,0.06,0.96,9.59,-2.23,1.2,0.6
1653401630956,-0.02,-0.01,-0.05,0.04,0.95,9.67,-3.21,0.19,0.39
1653401630966,-0.01,0,0,0.05,0.96,9.76,-2.51,-0.58,0.42
1653401630975,0.05,-0.01,0.05,0.11,0.96,9.79,-1.64,-0.9,0.14
1653401630986,0.03,-0.04,0.03,0.09,0.91,9.79,-1.04,0.33,-0.73
1653401630995,-0.01,-0.02,0.02,0.05,0.93,9.79,-1.01,1.34,-1.19
1653401631006,-0.09,-0.03,-0.01,0,0.91,9.75,-1.01,1.62,-0.91
1653401631016,-0.14,-0.02,0,-0.09,0.92,9.76,-1.6,1.52,-0.7
1653401631026,-0.1,-0.05,0,-0.06,0.9,9.76,-1.81,0.92,-0.03
1653401631036,0,-0.05,0.05,0.03,0.88,9.79,-1.64,0.22,0.63
1653401631046,0.09,-0.09,0.06,0.11,0.86,9.82,-0.94,0.08,0.49
1653401631056,0.06,-0.03,0.01,0.11,0.91,9.77,-0.52,0.54,0.18
1653401631066,0,-0.02,-0.01,0.05,0.91,9.76,-0.59,-0.34,-0.94
1653401631076,-0.04,-0.02,-0.01,0.02,0.92,9.75,-0.52,-0.69,-0.98
1653401631086,-0.07,-0.06,-0.01,-0.02,0.9,9.73,-0.59,-0.65,-0.77
1653401631096,-0.11,-0.06,-0.06,-0.05,0.86,9.71,-0.97,-0.62,-0.49
1653401631106,-0.12,-0.08,-0.01,-0.08,0.85,9.75,-1.04,-0.02,-0.17
1653401631116,-0.09,-0.12,-0.01,-0.07,0.82,9.75,-1.01,0.43,0.95
1653401631126,-0.01,-0.13,-0.01,0,0.8,9.76,-0.52,0.29,1.47
1653401631136,0,-0.11,0,0.05,0.81,9.76,0.18,-0.27,1.65
1653401631146,0,-0.09,-0.05,0.05,0.82,9.74,1.13,-1.07,1.4
1653401631156,0.06,-0.04,-0.14,0.1,0.86,9.65,1.16,-1.95,1.12
1653401631166,0.06,-0.05,-0.16,0.11,0.89,9.61,0.32,-1.53,0.28
1653401631176,0.01,-0.04,-0.07,0.08,0.89,9.67,-1.04,-0.65,0.14
1653401631186,-0.02,-0.05,0,0.02,0.88,9.75,-2.06,-0.02,0.07
1653401631196,-0.07,-0.07,0.07,-0.01,0.87,9.79,-2.02,0.75,0.28
1653401631206,-0.09,-0.12,0.04,-0.05,0.79,9.82,-1.46,0.5,0.95
1653401631216,-0.09,-0.1,0.06,-0.04,0.81,9.82,-0.55,-0.51,1.79
1653401631226,-0.01,-0.04,0.01,0.03,0.85,9.8,0.08,-1.14,2.49
1653401631236,0.05,-0.01,-0.01,0.09,0.91,9.76,0.39,-1.53,2.42
1653401631246,0.08,0,-0.02,0.16,0.92,9.74,0.5,-2.3,1.75
1653401631256,0.03,0.01,-0.05,0.11,0.9,9.72,0.18,-2.47,1.16
1653401631266,-0.02,0.01,-0.02,0.06,0.92,9.73,-0.34,-2.79,0.88
1653401631276,-0.03,0.02,0,0.05,0.93,9.76,-0.97,-2.79,1.26
1653401631286,-0.03,0.01,0.06,0.05,0.93,9.83,-0.9,-2.44,1.3
1653401631296,0.03,-0.03,0.06,0.08,0.89,9.82,-0.87,-0.86,1.16
1653401631306,0.1,-0.04,0.05,0.18,0.86,9.83,-0.9,0.5,0.77
1653401631316,0.05,-0.02,0.03,0.14,0.88,9.79,-1.29,0.96,0.46
1653401631326,0.02,-0.02,-0.01,0.11,0.87,9.77,-1.5,1.73,0.56
1653401631336,0,0,0.06,0.06,0.92,9.79,-1.81,1.24,0.81
1653401631346,0,0.03,0.08,0.08,0.91,9.85,-1.46,0.68,1.16
1653401631356,0.01,0.02,0.13,0.09,0.91,9.9,-0.31,0.61,1.09
1653401631367,0.05,0.02,0.16,0.11,0.92,9.92,0.99,0.26,1.09
1653401631376,0.05,0,0.16,0.12,0.9,9.93,2.07,0.54,1.23
1653401631386,0.03,0,0.11,0.11,0.89,9.88,2.74,0.05,0.77
1653401631396,-0.03,0,0.04,0.06,0.9,9.82,3.61,-0.16,0.88
1653401631406,-0.04,0,-0.01,0.03,0.92,9.76,4.17,-0.58,1.26
1653401631416,-0.05,-0.02,-0.1,0.03,0.91,9.68,4.38,-0.86,2.14
1653401631426,0.05,-0.01,-0.13,0.09,0.91,9.63,3.37,-1.28,2.56
1653401631436,0.19,0.03,-0.13,0.24,0.95,9.63,2.88,-1.11,2.31
1653401631446,0.26,0.06,-0.11,0.33,0.99,9.63,2.14,0.61,1.26
1653401631456,0.19,0.05,-0.08,0.3,0.97,9.68,1.13,1.38,-0.28
1653401631466,0.02,0.05,-0.04,0.13,0.98,9.73,0.32,1.45,-0.77
1653401631476,-0.05,0.02,0.03,0.04,0.96,9.78,0.95,1.13,-0.66
1653401631487,-0.12,-0.07,0.07,-0.04,0.88,9.83,2.46,0.4,0.53
1653401631497,-0.05,-0.06,0.15,0,0.91,9.9,4.52,-0.65,1.44
1653401631506,0.03,-0.05,0.1,0.08,0.91,9.9,6.2,-1.63,1.51
1653401631516,0.14,-0.06,0.01,0.22,0.91,9.77,7.71,0.26,0.67
1653401631526,0.24,-0.04,-0.33,0.32,0.94,9.43,8.16,4.88,-0.49
1653401631536,-0.02,0.06,-0.54,0.05,1.05,9.22,5.92,4.84,-0.91
1653401631546,-0.17,0.09,-0.49,-0.14,1.08,9.21,1.65,-2.72,-0.84
1653401631556,-0.05,0.02,-0.25,0.03,1.02,9.51,-0.31,-3.84,-0.07
